"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","GDPHRWKD","TOT","USD","A","2007",23.085131,
"CHL","GDPHRWKD","TOT","USD","A","2008",23.593735,
"CHL","GDPHRWKD","TOT","USD","A","2009",23.614582,
"CHL","GDPHRWKD","TOT","USD","A","2010",22.816469,
"CHL","GDPHRWKD","TOT","USD","A","2011",23.317042,
"CHL","GDPHRWKD","TOT","USD","A","2012",24.38452,"B"
"CHL","GDPHRWKD","TOT","USD","A","2013",24.958816,
"CHL","GDPHRWKD","TOT","USD","A","2014",25.33845,
"CHL","GDPHRWKD","TOT","USD","A","2015",25.545633,
"CHL","GDPHRWKD","TOT","USD","A","2016",25.875939,
"CHL","GDPHRWKD","TOT","USD","A","2017",25.959846,
"CHL","GDPHRWKD","TOT","USD","A","2018",26.816218,
"EST","GDPHRWKD","TOT","USD","A","2000",20.973696,
"EST","GDPHRWKD","TOT","USD","A","2001",22.184567,
"EST","GDPHRWKD","TOT","USD","A","2002",23.672781,
"EST","GDPHRWKD","TOT","USD","A","2003",24.851947,
"EST","GDPHRWKD","TOT","USD","A","2004",26.529041,
"EST","GDPHRWKD","TOT","USD","A","2005",28.093961,
"EST","GDPHRWKD","TOT","USD","A","2006",29.495686,
"EST","GDPHRWKD","TOT","USD","A","2007",31.719641,
"EST","GDPHRWKD","TOT","USD","A","2008",30.626833,
"EST","GDPHRWKD","TOT","USD","A","2009",31.344243,
"EST","GDPHRWKD","TOT","USD","A","2010",33.094166,
"EST","GDPHRWKD","TOT","USD","A","2011",32.615039,
"EST","GDPHRWKD","TOT","USD","A","2012",33.677738,
"EST","GDPHRWKD","TOT","USD","A","2013",34.066422,
"EST","GDPHRWKD","TOT","USD","A","2014",34.933944,
"EST","GDPHRWKD","TOT","USD","A","2015",34.719991,
"EST","GDPHRWKD","TOT","USD","A","2016",35.471481,
"EST","GDPHRWKD","TOT","USD","A","2017",36.507929,
"EST","GDPHRWKD","TOT","USD","A","2018",38.725905,
"ISR","GDPHRWKD","TOT","USD","A","1990",31.046815,
"ISR","GDPHRWKD","TOT","USD","A","1991",31.820213,
"ISR","GDPHRWKD","TOT","USD","A","1992",31.638632,
"ISR","GDPHRWKD","TOT","USD","A","1993",31.429799,
"ISR","GDPHRWKD","TOT","USD","A","1994",31.001999,
"ISR","GDPHRWKD","TOT","USD","A","1995",30.687458,
"ISR","GDPHRWKD","TOT","USD","A","1996",30.688945,
"ISR","GDPHRWKD","TOT","USD","A","1997",31.065856,
"ISR","GDPHRWKD","TOT","USD","A","1998",31.950428,
"ISR","GDPHRWKD","TOT","USD","A","1999",31.933108,
"ISR","GDPHRWKD","TOT","USD","A","2000",33.22854,
"ISR","GDPHRWKD","TOT","USD","A","2001",33.550853,
"ISR","GDPHRWKD","TOT","USD","A","2002",32.943208,
"ISR","GDPHRWKD","TOT","USD","A","2003",33.233425,
"ISR","GDPHRWKD","TOT","USD","A","2004",34.751712,
"ISR","GDPHRWKD","TOT","USD","A","2005",35.161075,
"ISR","GDPHRWKD","TOT","USD","A","2006",36.454854,
"ISR","GDPHRWKD","TOT","USD","A","2007",36.847482,
"ISR","GDPHRWKD","TOT","USD","A","2008",36.852366,
"ISR","GDPHRWKD","TOT","USD","A","2009",36.485408,
"ISR","GDPHRWKD","TOT","USD","A","2010",37.509496,
"ISR","GDPHRWKD","TOT","USD","A","2011",38.402139,
"ISR","GDPHRWKD","TOT","USD","A","2012",38.350076,
"ISR","GDPHRWKD","TOT","USD","A","2013",39.156011,
"ISR","GDPHRWKD","TOT","USD","A","2014",39.828148,
"ISR","GDPHRWKD","TOT","USD","A","2015",39.814656,
"ISR","GDPHRWKD","TOT","USD","A","2016",39.920905,
"ISR","GDPHRWKD","TOT","USD","A","2017",40.383047,
"ISR","GDPHRWKD","TOT","USD","A","2018",41.222523,
"RUS","GDPHRWKD","TOT","USD","A","1995",15.484366,
"RUS","GDPHRWKD","TOT","USD","A","1996",15.151635,
"RUS","GDPHRWKD","TOT","USD","A","1997",15.603634,
"RUS","GDPHRWKD","TOT","USD","A","1998",15.249305,
"RUS","GDPHRWKD","TOT","USD","A","1999",14.925277,
"RUS","GDPHRWKD","TOT","USD","A","2000",15.743822,
"RUS","GDPHRWKD","TOT","USD","A","2001",16.548656,
"RUS","GDPHRWKD","TOT","USD","A","2002",16.91725,
"RUS","GDPHRWKD","TOT","USD","A","2003",18.112869,
"RUS","GDPHRWKD","TOT","USD","A","2004",19.16953,
"RUS","GDPHRWKD","TOT","USD","A","2005",20.16481,
"RUS","GDPHRWKD","TOT","USD","A","2006",21.49438,
"RUS","GDPHRWKD","TOT","USD","A","2007",22.750439,
"RUS","GDPHRWKD","TOT","USD","A","2008",23.835076,
"RUS","GDPHRWKD","TOT","USD","A","2009",22.759367,
"RUS","GDPHRWKD","TOT","USD","A","2010",23.59063,
"RUS","GDPHRWKD","TOT","USD","A","2011",24.194276,
"RUS","GDPHRWKD","TOT","USD","A","2012",24.799756,
"RUS","GDPHRWKD","TOT","USD","A","2013",25.322505,
"RUS","GDPHRWKD","TOT","USD","A","2014",25.392786,
"RUS","GDPHRWKD","TOT","USD","A","2015",24.624524,
"RUS","GDPHRWKD","TOT","USD","A","2016",24.732074,
"RUS","GDPHRWKD","TOT","USD","A","2017",25.146143,
"RUS","GDPHRWKD","TOT","USD","A","2018",25.678761,
"SVN","GDPHRWKD","TOT","USD","A","1995",24.703034,
"SVN","GDPHRWKD","TOT","USD","A","1996",26.432911,
"SVN","GDPHRWKD","TOT","USD","A","1997",28.489519,
"SVN","GDPHRWKD","TOT","USD","A","1998",29.230192,
"SVN","GDPHRWKD","TOT","USD","A","1999",30.290629,
"SVN","GDPHRWKD","TOT","USD","A","2000",31.272297,
"SVN","GDPHRWKD","TOT","USD","A","2001",32.363746,
"SVN","GDPHRWKD","TOT","USD","A","2002",32.505953,
"SVN","GDPHRWKD","TOT","USD","A","2003",33.5096,
"SVN","GDPHRWKD","TOT","USD","A","2004",34.608737,
"SVN","GDPHRWKD","TOT","USD","A","2005",36.947975,
"SVN","GDPHRWKD","TOT","USD","A","2006",39.138764,
"SVN","GDPHRWKD","TOT","USD","A","2007",40.8193,
"SVN","GDPHRWKD","TOT","USD","A","2008",40.763737,
"SVN","GDPHRWKD","TOT","USD","A","2009",38.191398,
"SVN","GDPHRWKD","TOT","USD","A","2010",39.502566,
"SVN","GDPHRWKD","TOT","USD","A","2011",40.936461,
"SVN","GDPHRWKD","TOT","USD","A","2012",40.702077,
"SVN","GDPHRWKD","TOT","USD","A","2013",40.30369,
"SVN","GDPHRWKD","TOT","USD","A","2014",40.764829,
"SVN","GDPHRWKD","TOT","USD","A","2015",40.992046,
"SVN","GDPHRWKD","TOT","USD","A","2016",42.407725,
"SVN","GDPHRWKD","TOT","USD","A","2017",43.992802,
"SVN","GDPHRWKD","TOT","USD","A","2018",45.03029,
"OECD","GDPHRWKD","TOT","USD","A","2000",43.279843,
"OECD","GDPHRWKD","TOT","USD","A","2001",44.040763,
"OECD","GDPHRWKD","TOT","USD","A","2002",44.77588,
"OECD","GDPHRWKD","TOT","USD","A","2003",45.798387,
"OECD","GDPHRWKD","TOT","USD","A","2004",46.818039,
"OECD","GDPHRWKD","TOT","USD","A","2005",47.56933,
"OECD","GDPHRWKD","TOT","USD","A","2006",48.328542,
"OECD","GDPHRWKD","TOT","USD","A","2007",49.044732,
"OECD","GDPHRWKD","TOT","USD","A","2008",49.082977,
"OECD","GDPHRWKD","TOT","USD","A","2009",49.272932,
"OECD","GDPHRWKD","TOT","USD","A","2010",50.074978,
"OECD","GDPHRWKD","TOT","USD","A","2011",50.635956,
"OECD","GDPHRWKD","TOT","USD","A","2012",50.895649,
"OECD","GDPHRWKD","TOT","USD","A","2013",51.435817,
"OECD","GDPHRWKD","TOT","USD","A","2014",51.886118,
"OECD","GDPHRWKD","TOT","USD","A","2015",52.452213,
"OECD","GDPHRWKD","TOT","USD","A","2016",52.657836,
"OECD","GDPHRWKD","TOT","USD","A","2017",53.448522,
"OECD","GDPHRWKD","TOT","USD","A","2018",53.958186,
"EU28","GDPHRWKD","TOT","USD","A","1995",39.823661,
"EU28","GDPHRWKD","TOT","USD","A","1996",40.351028,
"EU28","GDPHRWKD","TOT","USD","A","1997",41.219357,
"EU28","GDPHRWKD","TOT","USD","A","1998",41.94645,
"EU28","GDPHRWKD","TOT","USD","A","1999",42.874208,
"EU28","GDPHRWKD","TOT","USD","A","2000",44.245807,
"EU28","GDPHRWKD","TOT","USD","A","2001",45.181816,
"EU28","GDPHRWKD","TOT","USD","A","2002",46.125406,
"EU28","GDPHRWKD","TOT","USD","A","2003",46.733971,
"EU28","GDPHRWKD","TOT","USD","A","2004",47.522323,
"EU28","GDPHRWKD","TOT","USD","A","2005",48.07024,
"EU28","GDPHRWKD","TOT","USD","A","2006",48.877032,
"EU28","GDPHRWKD","TOT","USD","A","2007",49.351124,
"EU28","GDPHRWKD","TOT","USD","A","2008",49.21147,
"EU28","GDPHRWKD","TOT","USD","A","2009",48.560031,
"EU28","GDPHRWKD","TOT","USD","A","2010",49.964308,
"EU28","GDPHRWKD","TOT","USD","A","2011",50.78917,
"EU28","GDPHRWKD","TOT","USD","A","2012",51.051851,
"EU28","GDPHRWKD","TOT","USD","A","2013",51.529647,
"EU28","GDPHRWKD","TOT","USD","A","2014",51.856518,
"EU28","GDPHRWKD","TOT","USD","A","2015",52.558858,
"EU28","GDPHRWKD","TOT","USD","A","2016",52.80332,
"EU28","GDPHRWKD","TOT","USD","A","2017",53.58984,
"EU28","GDPHRWKD","TOT","USD","A","2018",54.087178,
"G-7","GDPHRWKD","TOT","USD","A","1990",41.224156,
"G-7","GDPHRWKD","TOT","USD","A","1991",41.954812,
"G-7","GDPHRWKD","TOT","USD","A","1992",43.127245,
"G-7","GDPHRWKD","TOT","USD","A","1993",43.790932,
"G-7","GDPHRWKD","TOT","USD","A","1994",44.556807,
"G-7","GDPHRWKD","TOT","USD","A","1995",45.206837,
"G-7","GDPHRWKD","TOT","USD","A","1996",46.075654,
"G-7","GDPHRWKD","TOT","USD","A","1997",46.968399,
"G-7","GDPHRWKD","TOT","USD","A","1998",47.885018,
"G-7","GDPHRWKD","TOT","USD","A","1999",49.137979,
"G-7","GDPHRWKD","TOT","USD","A","2000",50.542859,
"G-7","GDPHRWKD","TOT","USD","A","2001",51.536296,
"G-7","GDPHRWKD","TOT","USD","A","2002",52.639109,
"G-7","GDPHRWKD","TOT","USD","A","2003",53.654131,
"G-7","GDPHRWKD","TOT","USD","A","2004",54.762312,
"G-7","GDPHRWKD","TOT","USD","A","2005",55.702162,
"G-7","GDPHRWKD","TOT","USD","A","2006",56.308209,
"G-7","GDPHRWKD","TOT","USD","A","2007",56.826689,
"G-7","GDPHRWKD","TOT","USD","A","2008",57.040108,
"G-7","GDPHRWKD","TOT","USD","A","2009",57.392774,
"G-7","GDPHRWKD","TOT","USD","A","2010",58.747149,
"G-7","GDPHRWKD","TOT","USD","A","2011",59.127677,
"G-7","GDPHRWKD","TOT","USD","A","2012",59.375416,
"G-7","GDPHRWKD","TOT","USD","A","2013",59.897424,
"G-7","GDPHRWKD","TOT","USD","A","2014",60.301638,
"G-7","GDPHRWKD","TOT","USD","A","2015",60.88342,
"G-7","GDPHRWKD","TOT","USD","A","2016",61.045313,
"G-7","GDPHRWKD","TOT","USD","A","2017",61.831708,
"G-7","GDPHRWKD","TOT","USD","A","2018",62.347978,
"LVA","GDPHRWKD","TOT","USD","A","2000",17.399991,
"LVA","GDPHRWKD","TOT","USD","A","2001",18.101775,
"LVA","GDPHRWKD","TOT","USD","A","2002",19.595502,
"LVA","GDPHRWKD","TOT","USD","A","2003",21.226227,
"LVA","GDPHRWKD","TOT","USD","A","2004",23.552774,
"LVA","GDPHRWKD","TOT","USD","A","2005",25.475979,
"LVA","GDPHRWKD","TOT","USD","A","2006",26.937145,"B"
"LVA","GDPHRWKD","TOT","USD","A","2007",28.983988,
"LVA","GDPHRWKD","TOT","USD","A","2008",26.494249,
"LVA","GDPHRWKD","TOT","USD","A","2009",27.20783,
"LVA","GDPHRWKD","TOT","USD","A","2010",28.102444,
"LVA","GDPHRWKD","TOT","USD","A","2011",29.173279,
"LVA","GDPHRWKD","TOT","USD","A","2012",30.203791,
"LVA","GDPHRWKD","TOT","USD","A","2013",30.316194,
"LVA","GDPHRWKD","TOT","USD","A","2014",31.157663,
"LVA","GDPHRWKD","TOT","USD","A","2015",32.338933,
"LVA","GDPHRWKD","TOT","USD","A","2016",32.993586,
"LVA","GDPHRWKD","TOT","USD","A","2017",34.537993,
"LVA","GDPHRWKD","TOT","USD","A","2018",35.36481,
"LTU","GDPHRWKD","TOT","USD","A","1995",16.203555,
"LTU","GDPHRWKD","TOT","USD","A","1996",16.902819,
"LTU","GDPHRWKD","TOT","USD","A","1997",18.133505,
"LTU","GDPHRWKD","TOT","USD","A","1998",19.12193,
"LTU","GDPHRWKD","TOT","USD","A","1999",19.934365,
"LTU","GDPHRWKD","TOT","USD","A","2000",20.209735,
"LTU","GDPHRWKD","TOT","USD","A","2001",22.561362,
"LTU","GDPHRWKD","TOT","USD","A","2002",23.615547,
"LTU","GDPHRWKD","TOT","USD","A","2003",25.765527,
"LTU","GDPHRWKD","TOT","USD","A","2004",26.401436,
"LTU","GDPHRWKD","TOT","USD","A","2005",28.21189,
"LTU","GDPHRWKD","TOT","USD","A","2006",30.471144,
"LTU","GDPHRWKD","TOT","USD","A","2007",32.673505,
"LTU","GDPHRWKD","TOT","USD","A","2008",33.455897,
"LTU","GDPHRWKD","TOT","USD","A","2009",32.030889,
"LTU","GDPHRWKD","TOT","USD","A","2010",33.908875,
"LTU","GDPHRWKD","TOT","USD","A","2011",36.240011,
"LTU","GDPHRWKD","TOT","USD","A","2012",36.954353,
"LTU","GDPHRWKD","TOT","USD","A","2013",38.082666,
"LTU","GDPHRWKD","TOT","USD","A","2014",38.797597,
"LTU","GDPHRWKD","TOT","USD","A","2015",38.485482,
"LTU","GDPHRWKD","TOT","USD","A","2016",38.076981,
"LTU","GDPHRWKD","TOT","USD","A","2017",40.877318,
"LTU","GDPHRWKD","TOT","USD","A","2018",41.586045,
"EA19","GDPHRWKD","TOT","USD","A","1995",47.194317,
"EA19","GDPHRWKD","TOT","USD","A","1996",47.712281,
"EA19","GDPHRWKD","TOT","USD","A","1997",48.602555,
"EA19","GDPHRWKD","TOT","USD","A","1998",49.120139,
"EA19","GDPHRWKD","TOT","USD","A","1999",49.797198,
"EA19","GDPHRWKD","TOT","USD","A","2000",50.985753,
"EA19","GDPHRWKD","TOT","USD","A","2001",51.746496,
"EA19","GDPHRWKD","TOT","USD","A","2002",52.18843,
"EA19","GDPHRWKD","TOT","USD","A","2003",52.439298,
"EA19","GDPHRWKD","TOT","USD","A","2004",53.070279,
"EA19","GDPHRWKD","TOT","USD","A","2005",53.547091,
"EA19","GDPHRWKD","TOT","USD","A","2006",54.295362,
"EA19","GDPHRWKD","TOT","USD","A","2007",54.782822,
"EA19","GDPHRWKD","TOT","USD","A","2008",54.618374,
"EA19","GDPHRWKD","TOT","USD","A","2009",54.01208,
"EA19","GDPHRWKD","TOT","USD","A","2010",55.385919,
"EA19","GDPHRWKD","TOT","USD","A","2011",56.276184,
"EA19","GDPHRWKD","TOT","USD","A","2012",56.674936,
"EA19","GDPHRWKD","TOT","USD","A","2013",57.240559,
"EA19","GDPHRWKD","TOT","USD","A","2014",57.713173,
"EA19","GDPHRWKD","TOT","USD","A","2015",58.273651,
"EA19","GDPHRWKD","TOT","USD","A","2016",58.562785,
"EA19","GDPHRWKD","TOT","USD","A","2017",59.365743,
"EA19","GDPHRWKD","TOT","USD","A","2018",59.643367,
"ZAF","GDPHRWKD","TOT","USD","A","2001",16.685043,
"ZAF","GDPHRWKD","TOT","USD","A","2002",17.410996,
"ZAF","GDPHRWKD","TOT","USD","A","2003",18.657855,
"ZAF","GDPHRWKD","TOT","USD","A","2004",18.940091,
"ZAF","GDPHRWKD","TOT","USD","A","2005",18.359409,
"ZAF","GDPHRWKD","TOT","USD","A","2006",19.115795,
"ZAF","GDPHRWKD","TOT","USD","A","2007",20.012936,
"ZAF","GDPHRWKD","TOT","USD","A","2008",19.385381,
"ZAF","GDPHRWKD","TOT","USD","A","2009",19.917604,
"ZAF","GDPHRWKD","TOT","USD","A","2010",21.255337,
"ZAF","GDPHRWKD","TOT","USD","A","2011",21.333483,
"ZAF","GDPHRWKD","TOT","USD","A","2012",21.560727,
"ZAF","GDPHRWKD","TOT","USD","A","2013",21.558929,
"ZAF","GDPHRWKD","TOT","USD","A","2014",21.578478,
"ZAF","GDPHRWKD","TOT","USD","A","2015",23.702173,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2016",20.953415,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2017",20.9418,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2018",20.817113,"E"
"CRI","GDPHRWKD","TOT","USD","A","1991",11.236212,
"CRI","GDPHRWKD","TOT","USD","A","1992",11.355341,
"CRI","GDPHRWKD","TOT","USD","A","1993",11.561483,
"CRI","GDPHRWKD","TOT","USD","A","1994",11.434907,
"CRI","GDPHRWKD","TOT","USD","A","1995",11.663207,
"CRI","GDPHRWKD","TOT","USD","A","1996",11.696667,
"CRI","GDPHRWKD","TOT","USD","A","1997",11.539745,
"CRI","GDPHRWKD","TOT","USD","A","1998",11.646381,
"CRI","GDPHRWKD","TOT","USD","A","1999",11.884612,
"CRI","GDPHRWKD","TOT","USD","A","2000",12.09473,
"CRI","GDPHRWKD","TOT","USD","A","2001",12.023492,
"CRI","GDPHRWKD","TOT","USD","A","2002",12.09053,
"CRI","GDPHRWKD","TOT","USD","A","2003",12.253665,
"CRI","GDPHRWKD","TOT","USD","A","2004",12.549916,
"CRI","GDPHRWKD","TOT","USD","A","2005",12.318991,
"CRI","GDPHRWKD","TOT","USD","A","2006",12.794324,
"CRI","GDPHRWKD","TOT","USD","A","2007",12.962764,
"CRI","GDPHRWKD","TOT","USD","A","2008",13.359833,
"CRI","GDPHRWKD","TOT","USD","A","2009",13.725074,
"CRI","GDPHRWKD","TOT","USD","A","2010",15.269065,
"CRI","GDPHRWKD","TOT","USD","A","2011",15.987363,
"CRI","GDPHRWKD","TOT","USD","A","2012",15.751612,
"CRI","GDPHRWKD","TOT","USD","A","2013",16.539185,
"CRI","GDPHRWKD","TOT","USD","A","2014",16.955304,
"CRI","GDPHRWKD","TOT","USD","A","2015",17.497079,
"CRI","GDPHRWKD","TOT","USD","A","2016",18.271553,
"CRI","GDPHRWKD","TOT","USD","A","2017",18.565587,
"CRI","GDPHRWKD","TOT","USD","A","2018",18.917898,
"BGR","GDPHRWKD","TOT","USD","A","1995",14.322096,
"BGR","GDPHRWKD","TOT","USD","A","1996",14.677708,
"BGR","GDPHRWKD","TOT","USD","A","1997",13.003923,
"BGR","GDPHRWKD","TOT","USD","A","1998",14.174317,
"BGR","GDPHRWKD","TOT","USD","A","1999",13.428484,
"BGR","GDPHRWKD","TOT","USD","A","2000",14.670587,
"BGR","GDPHRWKD","TOT","USD","A","2001",15.238666,
"BGR","GDPHRWKD","TOT","USD","A","2002",16.114697,
"BGR","GDPHRWKD","TOT","USD","A","2003",16.566101,
"BGR","GDPHRWKD","TOT","USD","A","2004",16.948195,
"BGR","GDPHRWKD","TOT","USD","A","2005",17.737012,
"BGR","GDPHRWKD","TOT","USD","A","2006",18.381464,
"BGR","GDPHRWKD","TOT","USD","A","2007",18.979114,
"BGR","GDPHRWKD","TOT","USD","A","2008",19.216284,
"BGR","GDPHRWKD","TOT","USD","A","2009",19.424615,
"BGR","GDPHRWKD","TOT","USD","A","2010",20.341272,
"BGR","GDPHRWKD","TOT","USD","A","2011",21.304282,
"BGR","GDPHRWKD","TOT","USD","A","2012",21.918198,
"BGR","GDPHRWKD","TOT","USD","A","2013",22.076122,
"BGR","GDPHRWKD","TOT","USD","A","2014",22.424447,
"BGR","GDPHRWKD","TOT","USD","A","2015",23.232997,
"BGR","GDPHRWKD","TOT","USD","A","2016",24.011403,
"BGR","GDPHRWKD","TOT","USD","A","2017",24.420594,
"BGR","GDPHRWKD","TOT","USD","A","2018",25.180165,
"HRV","GDPHRWKD","TOT","USD","A","1995",21.40398,
"HRV","GDPHRWKD","TOT","USD","A","1996",22.656957,
"HRV","GDPHRWKD","TOT","USD","A","1997",24.150443,
"HRV","GDPHRWKD","TOT","USD","A","1998",24.694475,
"HRV","GDPHRWKD","TOT","USD","A","1999",24.483818,
"HRV","GDPHRWKD","TOT","USD","A","2000",25.334919,
"HRV","GDPHRWKD","TOT","USD","A","2001",26.335585,
"HRV","GDPHRWKD","TOT","USD","A","2002",27.440511,
"HRV","GDPHRWKD","TOT","USD","A","2003",28.269376,
"HRV","GDPHRWKD","TOT","USD","A","2004",29.171649,
"HRV","GDPHRWKD","TOT","USD","A","2005",30.122344,
"HRV","GDPHRWKD","TOT","USD","A","2006",30.626579,
"HRV","GDPHRWKD","TOT","USD","A","2007",31.218573,
"HRV","GDPHRWKD","TOT","USD","A","2008",31.078889,
"HRV","GDPHRWKD","TOT","USD","A","2009",29.058847,
"HRV","GDPHRWKD","TOT","USD","A","2010",29.529192,
"HRV","GDPHRWKD","TOT","USD","A","2011",30.659616,
"HRV","GDPHRWKD","TOT","USD","A","2012",31.362561,
"HRV","GDPHRWKD","TOT","USD","A","2013",32.274657,
"HRV","GDPHRWKD","TOT","USD","A","2014",31.69849,
"HRV","GDPHRWKD","TOT","USD","A","2015",33.194354,
"HRV","GDPHRWKD","TOT","USD","A","2016",34.115963,
"HRV","GDPHRWKD","TOT","USD","A","2017",34.639451,
"HRV","GDPHRWKD","TOT","USD","A","2018",35.181391,
"ROU","GDPHRWKD","TOT","USD","A","1995",11.691515,
"ROU","GDPHRWKD","TOT","USD","A","1996",12.298487,
"ROU","GDPHRWKD","TOT","USD","A","1997",11.609362,
"ROU","GDPHRWKD","TOT","USD","A","1998",11.736117,
"ROU","GDPHRWKD","TOT","USD","A","1999",11.895134,
"ROU","GDPHRWKD","TOT","USD","A","2000",12.263251,
"ROU","GDPHRWKD","TOT","USD","A","2001",13.045207,
"ROU","GDPHRWKD","TOT","USD","A","2002",15.22877,
"ROU","GDPHRWKD","TOT","USD","A","2003",15.848248,
"ROU","GDPHRWKD","TOT","USD","A","2004",17.710788,
"ROU","GDPHRWKD","TOT","USD","A","2005",18.753405,
"ROU","GDPHRWKD","TOT","USD","A","2006",19.944957,
"ROU","GDPHRWKD","TOT","USD","A","2007",21.209287,
"ROU","GDPHRWKD","TOT","USD","A","2008",23.739681,
"ROU","GDPHRWKD","TOT","USD","A","2009",23.533907,
"ROU","GDPHRWKD","TOT","USD","A","2010",23.053041,
"ROU","GDPHRWKD","TOT","USD","A","2011",23.962253,
"ROU","GDPHRWKD","TOT","USD","A","2012",24.615287,"B"
"ROU","GDPHRWKD","TOT","USD","A","2013",25.778455,
"ROU","GDPHRWKD","TOT","USD","A","2014",26.661918,
"ROU","GDPHRWKD","TOT","USD","A","2015",28.155668,
"ROU","GDPHRWKD","TOT","USD","A","2016",29.458432,
"ROU","GDPHRWKD","TOT","USD","A","2017",31.217252,
"ROU","GDPHRWKD","TOT","USD","A","2018",32.340084,
